validation_sample_id,case_category,recommended_priority,model_name,direction_forward,gamma,alpha_index_forward,alpha,segment_initial_phi_forward,segment_peak_phi_forward,final_phi_forward,transport_retention_forward,final_sync_forward,final_energy_forward,initial_coupling_entropy_global_forward,segment_initial_coupling_entropy_forward,final_coupling_entropy_forward,coupling_entropy_drop_forward,final_coupling_spectral_radius_forward,coupling_concentration_forward,final_M_saturation_fraction_forward,final_C_saturation_fraction_forward,segment_M_saturation_max_forward,segment_C_saturation_max_forward,memory_regime_forward,direction_backward,alpha_index_backward,segment_initial_phi_backward,segment_peak_phi_backward,final_phi_backward,transport_retention_backward,final_sync_backward,final_energy_backward,initial_coupling_entropy_global_backward,segment_initial_coupling_entropy_backward,final_coupling_entropy_backward,coupling_entropy_drop_backward,final_coupling_spectral_radius_backward,coupling_concentration_backward,final_M_saturation_fraction_backward,final_C_saturation_fraction_backward,segment_M_saturation_max_backward,segment_C_saturation_max_backward,memory_regime_backward,H_phi,H_sync,H_entropy,H_spectral_radius,saturation_warning_forward,saturation_warning_backward,saturation_warning_any,memory_strength,hysteresis_detected
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,3,0.1,0.09057023170875866,0.09057023170875866,0.07283588446301864,0.8041923167032242,0.3377182083362901,0.215670587682648,2.4288048348726483,2.6640905345735835,2.646410169353156,0.017680365220427596,0.04206223479013788,1.9164896154362918,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.5827654705400638,0.5827654705400638,0.4523546496877144,0.7762207484045502,0.8925209114176942,0.5068280685650123,2.4288048348726483,2.772229868630367,2.7721355483791728,9.432025119426868e-05,0.3133270791757669,1.0458664820044081,0.0,0.0,0.0,0.0,mixed_memory_response,0.838984998796541,0.621613114027239,0.12572537902601688,0.865756145617379,False,False,False,0.7015990688119704,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,3,0.1,0.09057023170875866,0.09057023170875866,0.07283588446301864,0.8041923167032242,0.3377182083362901,0.215670587682648,2.4288048348726483,2.6640905345735835,2.646410169353156,0.017680365220427596,0.04206223479013788,1.9164896154362918,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.5827654705400638,0.5827654705400638,0.4523546496877144,0.7762207484045502,0.8925209114176942,0.5068280685650123,2.4288048348726483,2.772229868630367,2.7721355483791728,9.432025119426868e-05,0.3133270791757669,1.0458664820044081,0.0,0.0,0.0,0.0,mixed_memory_response,0.838984998796541,0.621613114027239,0.12572537902601688,0.865756145617379,False,False,False,0.7015990688119704,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,3,0.1,0.09057023170875866,0.09057023170875866,0.07283588446301864,0.8041923167032242,0.3377182083362901,0.215670587682648,2.4288048348726483,2.6640905345735835,2.646410169353156,0.017680365220427596,0.04206223479013788,1.9164896154362918,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.5827654705400638,0.5827654705400638,0.4523546496877144,0.7762207484045502,0.8925209114176942,0.5068280685650123,2.4288048348726483,2.772229868630367,2.7721355483791728,9.432025119426868e-05,0.3133270791757669,1.0458664820044081,0.0,0.0,0.0,0.0,mixed_memory_response,0.838984998796541,0.621613114027239,0.12572537902601688,0.865756145617379,False,False,False,0.7015990688119704,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,4,0.2,0.07283588446301864,0.07283588446301864,0.06574177345504781,0.9026014297598682,0.29337532430287466,0.2240876038612482,2.4288048348726483,2.646410169353156,2.556512963713909,0.08989720563924708,0.06943814154233421,2.162584999610732,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.6132749677602103,0.620983644151316,0.5827654705400638,0.9384554263672716,0.931095961455211,0.6258919538532408,2.4288048348726483,2.771043712212999,2.772229868630367,-0.0011861564173680783,0.49590576613382037,1.0395940877928493,0.0,0.0,0.0,0.0,mixed_memory_response,0.8871899987571151,0.6849139761652032,0.21571690491645823,0.8599771442777371,False,False,False,0.783352912853235,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,4,0.2,0.07283588446301864,0.07283588446301864,0.06574177345504781,0.9026014297598682,0.29337532430287466,0.2240876038612482,2.4288048348726483,2.646410169353156,2.556512963713909,0.08989720563924708,0.06943814154233421,2.162584999610732,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.6132749677602103,0.620983644151316,0.5827654705400638,0.9384554263672716,0.931095961455211,0.6258919538532408,2.4288048348726483,2.771043712212999,2.772229868630367,-0.0011861564173680783,0.49590576613382037,1.0395940877928493,0.0,0.0,0.0,0.0,mixed_memory_response,0.8871899987571151,0.6849139761652032,0.21571690491645823,0.8599771442777371,False,False,False,0.783352912853235,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,4,0.2,0.07283588446301864,0.07283588446301864,0.06574177345504781,0.9026014297598682,0.29337532430287466,0.2240876038612482,2.4288048348726483,2.646410169353156,2.556512963713909,0.08989720563924708,0.06943814154233421,2.162584999610732,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.6132749677602103,0.620983644151316,0.5827654705400638,0.9384554263672716,0.931095961455211,0.6258919538532408,2.4288048348726483,2.771043712212999,2.772229868630367,-0.0011861564173680783,0.49590576613382037,1.0395940877928493,0.0,0.0,0.0,0.0,mixed_memory_response,0.8871899987571151,0.6849139761652032,0.21571690491645823,0.8599771442777371,False,False,False,0.783352912853235,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,5,0.3,0.06574177345504781,0.07088663004868738,0.07096556361471044,1.0011135183738842,0.28587048166519213,0.24824376130524875,2.4288048348726483,2.556512963713909,2.507343043025589,0.049169920688319824,0.1172627169871932,2.312222185724462,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.4208093297509781,0.6124993090780797,0.6132749677602103,1.0012663829487365,0.9167117340942176,0.6689943468064948,2.4288048348726483,2.742174507257935,2.771043712212999,-0.028869204955063843,0.5952862474449822,1.0742167406098195,0.0,0.0,0.0,0.0,mixed_memory_response,0.8842842650585045,0.6881566243413012,0.26370066918741,0.8030145707358477,False,False,False,0.787578851028311,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,5,0.3,0.06574177345504781,0.07088663004868738,0.07096556361471044,1.0011135183738842,0.28587048166519213,0.24824376130524875,2.4288048348726483,2.556512963713909,2.507343043025589,0.049169920688319824,0.1172627169871932,2.312222185724462,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.4208093297509781,0.6124993090780797,0.6132749677602103,1.0012663829487365,0.9167117340942176,0.6689943468064948,2.4288048348726483,2.742174507257935,2.771043712212999,-0.028869204955063843,0.5952862474449822,1.0742167406098195,0.0,0.0,0.0,0.0,mixed_memory_response,0.8842842650585045,0.6881566243413012,0.26370066918741,0.8030145707358477,False,False,False,0.787578851028311,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,5,0.3,0.06574177345504781,0.07088663004868738,0.07096556361471044,1.0011135183738842,0.28587048166519213,0.24824376130524875,2.4288048348726483,2.556512963713909,2.507343043025589,0.049169920688319824,0.1172627169871932,2.312222185724462,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.4208093297509781,0.6124993090780797,0.6132749677602103,1.0012663829487365,0.9167117340942176,0.6689943468064948,2.4288048348726483,2.742174507257935,2.771043712212999,-0.028869204955063843,0.5952862474449822,1.0742167406098195,0.0,0.0,0.0,0.0,mixed_memory_response,0.8842842650585045,0.6881566243413012,0.26370066918741,0.8030145707358477,False,False,False,0.787578851028311,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,6,0.4,0.07096556361471044,0.09735014976374108,0.09763744761663648,1.0029511803791744,0.33117611446521944,0.29482031871259995,2.4288048348726483,2.507343043025589,2.5354311243907452,-0.02808808136515628,0.19429152498253643,2.216589313449686,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.4186573315727855,0.4208093297509781,1.005140237647584,0.7431814049978821,0.5662269358746636,2.4288048348726483,2.4288048348726483,2.742174507257935,-0.3133696723852868,0.5094823543459808,1.329514466394205,0.0,0.0,0.0,0.0,mixed_memory_response,0.7679769893049111,0.5543805156606177,0.20674338286718985,0.6186491576679514,False,False,False,0.6513055872269975,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,6,0.4,0.07096556361471044,0.09735014976374108,0.09763744761663648,1.0029511803791744,0.33117611446521944,0.29482031871259995,2.4288048348726483,2.507343043025589,2.5354311243907452,-0.02808808136515628,0.19429152498253643,2.216589313449686,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.4186573315727855,0.4208093297509781,1.005140237647584,0.7431814049978821,0.5662269358746636,2.4288048348726483,2.4288048348726483,2.742174507257935,-0.3133696723852868,0.5094823543459808,1.329514466394205,0.0,0.0,0.0,0.0,mixed_memory_response,0.7679769893049111,0.5543805156606177,0.20674338286718985,0.6186491576679514,False,False,False,0.6513055872269975,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.1,6,0.4,0.07096556361471044,0.09735014976374108,0.09763744761663648,1.0029511803791744,0.33117611446521944,0.29482031871259995,2.4288048348726483,2.507343043025589,2.5354311243907452,-0.02808808136515628,0.19429152498253643,2.216589313449686,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.4186573315727855,0.4208093297509781,1.005140237647584,0.7431814049978821,0.5662269358746636,2.4288048348726483,2.4288048348726483,2.742174507257935,-0.3133696723852868,0.5094823543459808,1.329514466394205,0.0,0.0,0.0,0.0,mixed_memory_response,0.7679769893049111,0.5543805156606177,0.20674338286718985,0.6186491576679514,False,False,False,0.6513055872269975,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,0,0.0,0.07695600040712713,0.17900907133566607,0.14978520542278376,0.8367464525922242,0.533805432492619,0.2805988779907272,2.4288048348726483,2.4288048348726483,2.4392548272645276,-0.01044999239187927,0.04734982397085374,1.7331234051907747,0.0,0.0,0.0,0.0,mixed_memory_response,backward,6,0.06473500740354882,0.06473500740354882,0.04304338450849954,0.6649166538208343,0.22356166091016758,0.192534732177515,2.4288048348726483,2.6970116860490116,2.6970333180912025,-2.163204219085557e-05,0.002228737966040958,1.6801202884603719,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.7126326035490761,0.5811926082002922,0.2577784908266749,0.9529303853723767,False,False,False,0.7508520645465427,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,0,0.0,0.07695600040712713,0.17900907133566607,0.14978520542278376,0.8367464525922242,0.533805432492619,0.2805988779907272,2.4288048348726483,2.4288048348726483,2.4392548272645276,-0.01044999239187927,0.04734982397085374,1.7331234051907747,0.0,0.0,0.0,0.0,mixed_memory_response,backward,6,0.06473500740354882,0.06473500740354882,0.04304338450849954,0.6649166538208343,0.22356166091016758,0.192534732177515,2.4288048348726483,2.6970116860490116,2.6970333180912025,-2.163204219085557e-05,0.002228737966040958,1.6801202884603719,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.7126326035490761,0.5811926082002922,0.2577784908266749,0.9529303853723767,False,False,False,0.7508520645465427,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,0,0.0,0.07695600040712713,0.17900907133566607,0.14978520542278376,0.8367464525922242,0.533805432492619,0.2805988779907272,2.4288048348726483,2.4288048348726483,2.4392548272645276,-0.01044999239187927,0.04734982397085374,1.7331234051907747,0.0,0.0,0.0,0.0,mixed_memory_response,backward,6,0.06473500740354882,0.06473500740354882,0.04304338450849954,0.6649166538208343,0.22356166091016758,0.192534732177515,2.4288048348726483,2.6970116860490116,2.6970333180912025,-2.163204219085557e-05,0.002228737966040958,1.6801202884603719,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.7126326035490761,0.5811926082002922,0.2577784908266749,0.9529303853723767,False,False,False,0.7508520645465427,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,1,0.02,0.14978520542278376,0.14978520542278376,0.08963801448804207,0.5984437130117847,0.41160038904707297,0.21777922682621798,2.4288048348726483,2.4392548272645276,2.6159516737696125,-0.17669684650508488,0.014594108440053937,1.7410926767136767,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.10777812080179609,0.10777812080179609,0.06473500740354882,0.6006321776754284,0.3164602727919406,0.2045596650487291,2.4288048348726483,2.733120361704632,2.6970116860490116,0.03610867565562037,0.010065323862690108,1.6802510398950075,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.27781747762315234,0.23114680837685128,0.08106001227939919,0.3103159467161514,False,False,False,0.2770364447336606,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,1,0.02,0.14978520542278376,0.14978520542278376,0.08963801448804207,0.5984437130117847,0.41160038904707297,0.21777922682621798,2.4288048348726483,2.4392548272645276,2.6159516737696125,-0.17669684650508488,0.014594108440053937,1.7410926767136767,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.10777812080179609,0.10777812080179609,0.06473500740354882,0.6006321776754284,0.3164602727919406,0.2045596650487291,2.4288048348726483,2.733120361704632,2.6970116860490116,0.03610867565562037,0.010065323862690108,1.6802510398950075,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.27781747762315234,0.23114680837685128,0.08106001227939919,0.3103159467161514,False,False,False,0.2770364447336606,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,1,0.02,0.14978520542278376,0.14978520542278376,0.08963801448804207,0.5984437130117847,0.41160038904707297,0.21777922682621798,2.4288048348726483,2.4392548272645276,2.6159516737696125,-0.17669684650508488,0.014594108440053937,1.7410926767136767,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.10777812080179609,0.10777812080179609,0.06473500740354882,0.6006321776754284,0.3164602727919406,0.2045596650487291,2.4288048348726483,2.733120361704632,2.6970116860490116,0.03610867565562037,0.010065323862690108,1.6802510398950075,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.27781747762315234,0.23114680837685128,0.08106001227939919,0.3103159467161514,False,False,False,0.2770364447336606,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,2,0.05,0.08963801448804207,0.08963801448804207,0.059758940601291555,0.6666696149165249,0.2994024410404258,0.1995940326793221,2.4288048348726483,2.6159516737696125,2.6153064438090574,0.0006452299605550493,0.011101762350542449,2.0394053126529372,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.18528089323462454,0.18528089323462454,0.10777812080179609,0.5817012154876272,0.4617554947664968,0.2334095035648638,2.4288048348726483,2.753168666672236,2.733120361704632,0.020048304967604125,0.02990675022677624,1.469462754373101,0.0,0.0,0.0,0.0,mixed_memory_response,0.44553736735089533,0.3515996140074501,0.1178139178955746,0.6287874052851266,False,False,False,0.4635364187897196,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,2,0.05,0.08963801448804207,0.08963801448804207,0.059758940601291555,0.6666696149165249,0.2994024410404258,0.1995940326793221,2.4288048348726483,2.6159516737696125,2.6153064438090574,0.0006452299605550493,0.011101762350542449,2.0394053126529372,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.18528089323462454,0.18528089323462454,0.10777812080179609,0.5817012154876272,0.4617554947664968,0.2334095035648638,2.4288048348726483,2.753168666672236,2.733120361704632,0.020048304967604125,0.02990675022677624,1.469462754373101,0.0,0.0,0.0,0.0,mixed_memory_response,0.44553736735089533,0.3515996140074501,0.1178139178955746,0.6287874052851266,False,False,False,0.4635364187897196,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,2,0.05,0.08963801448804207,0.08963801448804207,0.059758940601291555,0.6666696149165249,0.2994024410404258,0.1995940326793221,2.4288048348726483,2.6159516737696125,2.6153064438090574,0.0006452299605550493,0.011101762350542449,2.0394053126529372,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.18528089323462454,0.18528089323462454,0.10777812080179609,0.5817012154876272,0.4617554947664968,0.2334095035648638,2.4288048348726483,2.753168666672236,2.733120361704632,0.020048304967604125,0.02990675022677624,1.469462754373101,0.0,0.0,0.0,0.0,mixed_memory_response,0.44553736735089533,0.3515996140074501,0.1178139178955746,0.6287874052851266,False,False,False,0.4635364187897196,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,3,0.1,0.059758940601291555,0.059758940601291555,0.043222586503600745,0.7232823418215567,0.21929724403352208,0.1970958946341965,2.4288048348726483,2.6153064438090574,2.4518360241733514,0.16347041963570597,0.017538480102155928,2.470203822059302,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.2878714300072465,0.2878714300072465,0.18528089323462454,0.6436237636687909,0.6314857838357906,0.29340469409966063,2.4288048348726483,2.7601907812954947,2.753168666672236,0.007022114623258524,0.07982355548852689,1.3138360591052534,0.0,0.0,0.0,0.0,mixed_memory_response,0.7667185981792848,0.6527281379129192,0.3013326424988847,0.7802844035748691,False,False,False,0.7552023927599054,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,3,0.1,0.059758940601291555,0.059758940601291555,0.043222586503600745,0.7232823418215567,0.21929724403352208,0.1970958946341965,2.4288048348726483,2.6153064438090574,2.4518360241733514,0.16347041963570597,0.017538480102155928,2.470203822059302,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.2878714300072465,0.2878714300072465,0.18528089323462454,0.6436237636687909,0.6314857838357906,0.29340469409966063,2.4288048348726483,2.7601907812954947,2.753168666672236,0.007022114623258524,0.07982355548852689,1.3138360591052534,0.0,0.0,0.0,0.0,mixed_memory_response,0.7667185981792848,0.6527281379129192,0.3013326424988847,0.7802844035748691,False,False,False,0.7552023927599054,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,3,0.1,0.059758940601291555,0.059758940601291555,0.043222586503600745,0.7232823418215567,0.21929724403352208,0.1970958946341965,2.4288048348726483,2.6153064438090574,2.4518360241733514,0.16347041963570597,0.017538480102155928,2.470203822059302,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.2878714300072465,0.2878714300072465,0.18528089323462454,0.6436237636687909,0.6314857838357906,0.29340469409966063,2.4288048348726483,2.7601907812954947,2.753168666672236,0.007022114623258524,0.07982355548852689,1.3138360591052534,0.0,0.0,0.0,0.0,mixed_memory_response,0.7667185981792848,0.6527281379129192,0.3013326424988847,0.7802844035748691,False,False,False,0.7552023927599054,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,4,0.2,0.043222586503600745,0.043222586503600745,0.03724777923747862,0.8617665496143747,0.18345735841828584,0.20303235345051174,2.4288048348726483,2.4518360241733514,2.3448518322070564,0.10698419196629505,0.035027073799361444,2.7624942667491426,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.34849281867811066,0.3485214409249458,0.2878714300072465,0.8259791111916519,0.7537131229875066,0.38193766464647083,2.4288048348726483,2.757135617236112,2.7601907812954947,-0.0030551640593827756,0.18165649394924432,1.240543390840839,0.0,0.0,0.0,0.0,mixed_memory_response,0.8706096703052068,0.7565952444985048,0.41533894908843827,0.80717962216118,False,False,False,0.8364497756978055,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,4,0.2,0.043222586503600745,0.043222586503600745,0.03724777923747862,0.8617665496143747,0.18345735841828584,0.20303235345051174,2.4288048348726483,2.4518360241733514,2.3448518322070564,0.10698419196629505,0.035027073799361444,2.7624942667491426,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.34849281867811066,0.3485214409249458,0.2878714300072465,0.8259791111916519,0.7537131229875066,0.38193766464647083,2.4288048348726483,2.757135617236112,2.7601907812954947,-0.0030551640593827756,0.18165649394924432,1.240543390840839,0.0,0.0,0.0,0.0,mixed_memory_response,0.8706096703052068,0.7565952444985048,0.41533894908843827,0.80717962216118,False,False,False,0.8364497756978055,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,4,0.2,0.043222586503600745,0.043222586503600745,0.03724777923747862,0.8617665496143747,0.18345735841828584,0.20303235345051174,2.4288048348726483,2.4518360241733514,2.3448518322070564,0.10698419196629505,0.035027073799361444,2.7624942667491426,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.34849281867811066,0.3485214409249458,0.2878714300072465,0.8259791111916519,0.7537131229875066,0.38193766464647083,2.4288048348726483,2.757135617236112,2.7601907812954947,-0.0030551640593827756,0.18165649394924432,1.240543390840839,0.0,0.0,0.0,0.0,mixed_memory_response,0.8706096703052068,0.7565952444985048,0.41533894908843827,0.80717962216118,False,False,False,0.8364497756978055,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,5,0.3,0.03724777923747862,0.03724777923747862,0.03718232386261413,0.9982427039355712,0.1732081288104268,0.21466846918777996,2.4288048348726483,2.3448518322070564,2.3071638415535967,0.037687990653459735,0.05872753966416487,2.8406896036267844,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.30846094912736866,0.3484702596604824,0.34849281867811066,1.0000647372795894,0.7734489348192924,0.45056991223283804,2.4288048348726483,2.7226620719178056,2.757135617236112,-0.034473545318306265,0.28381958355335263,1.255000156542204,0.0,0.0,0.0,0.0,mixed_memory_response,0.893305336952004,0.7760574473456726,0.44997177568251523,0.7930814395197705,False,False,False,0.8511677786434373,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,5,0.3,0.03724777923747862,0.03724777923747862,0.03718232386261413,0.9982427039355712,0.1732081288104268,0.21466846918777996,2.4288048348726483,2.3448518322070564,2.3071638415535967,0.037687990653459735,0.05872753966416487,2.8406896036267844,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.30846094912736866,0.3484702596604824,0.34849281867811066,1.0000647372795894,0.7734489348192924,0.45056991223283804,2.4288048348726483,2.7226620719178056,2.757135617236112,-0.034473545318306265,0.28381958355335263,1.255000156542204,0.0,0.0,0.0,0.0,mixed_memory_response,0.893305336952004,0.7760574473456726,0.44997177568251523,0.7930814395197705,False,False,False,0.8511677786434373,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,5,0.3,0.03724777923747862,0.03724777923747862,0.03718232386261413,0.9982427039355712,0.1732081288104268,0.21466846918777996,2.4288048348726483,2.3448518322070564,2.3071638415535967,0.037687990653459735,0.05872753966416487,2.8406896036267844,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.30846094912736866,0.3484702596604824,0.34849281867811066,1.0000647372795894,0.7734489348192924,0.45056991223283804,2.4288048348726483,2.7226620719178056,2.757135617236112,-0.034473545318306265,0.28381958355335263,1.255000156542204,0.0,0.0,0.0,0.0,mixed_memory_response,0.893305336952004,0.7760574473456726,0.44997177568251523,0.7930814395197705,False,False,False,0.8511677786434373,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,6,0.4,0.03718232386261413,0.041611123104335616,0.04165314204865693,1.001009800750029,0.1797133821502133,0.23177540565032148,2.4288048348726483,2.3071638415535967,2.314807385305086,-0.007643543751489457,0.08984696203419487,2.8089963253983994,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.3076648251910873,0.30846094912736866,1.0025876339122757,0.6667585618472486,0.46262765381336896,2.4288048348726483,2.4288048348726483,2.7226620719178056,-0.2938572370451573,0.3341989217992134,1.469019258641423,0.0,0.0,0.0,0.0,mixed_memory_response,0.8649646181555299,0.7304670799381272,0.4078546866127195,0.7311572354835243,False,False,False,0.8063496143466763,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,6,0.4,0.03718232386261413,0.041611123104335616,0.04165314204865693,1.001009800750029,0.1797133821502133,0.23177540565032148,2.4288048348726483,2.3071638415535967,2.314807385305086,-0.007643543751489457,0.08984696203419487,2.8089963253983994,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.3076648251910873,0.30846094912736866,1.0025876339122757,0.6667585618472486,0.46262765381336896,2.4288048348726483,2.4288048348726483,2.7226620719178056,-0.2938572370451573,0.3341989217992134,1.469019258641423,0.0,0.0,0.0,0.0,mixed_memory_response,0.8649646181555299,0.7304670799381272,0.4078546866127195,0.7311572354835243,False,False,False,0.8063496143466763,True
n10_chain10_endpoint_cut_none_probe_e3_e6,latent_transport_activation,A,neutral_coupling,forward,0.2,6,0.4,0.03718232386261413,0.041611123104335616,0.04165314204865693,1.001009800750029,0.1797133821502133,0.23177540565032148,2.4288048348726483,2.3071638415535967,2.314807385305086,-0.007643543751489457,0.08984696203419487,2.8089963253983994,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.07695600040712713,0.3076648251910873,0.30846094912736866,1.0025876339122757,0.6667585618472486,0.46262765381336896,2.4288048348726483,2.4288048348726483,2.7226620719178056,-0.2938572370451573,0.3341989217992134,1.469019258641423,0.0,0.0,0.0,0.0,mixed_memory_response,0.8649646181555299,0.7304670799381272,0.4078546866127195,0.7311572354835243,False,False,False,0.8063496143466763,True
n10_chain10_endpoint_cut_none_probe_e2_e5,latent_transport_activation,A,base_stabilized_coupling,forward,0.05,0,0.0,0.07695600040712713,0.28805338629894167,0.2821262562696014,0.9794235016415725,0.7678227068408747,0.3674367191228038,2.4570351352126023,2.4570351352126023,2.473541957149284,-0.016506821936681515,0.16545331356697482,1.6568843026132758,0.0,0.0,0.0,0.0,mixed_memory_response,backward,6,0.3422291266870471,0.3422291266870471,0.25110380112274683,0.7337300701223952,0.7442132953312318,0.3374083783480198,2.4570351352126023,2.7723449543415426,2.772399157914066,-5.420357252328145e-05,0.1352292118342605,1.0301072902632937,0.0,0.0,0.0,0.0,mixed_memory_response,0.10995947543818609,0.030748519546589845,0.29885720076478206,0.18267450243779518,False,False,False,0.2817384814984999,True
n10_chain10_endpoint_cut_none_probe_e2_e5,latent_transport_activation,A,base_stabilized_coupling,forward,0.05,0,0.0,0.07695600040712713,0.28805338629894167,0.2821262562696014,0.9794235016415725,0.7678227068408747,0.3674367191228038,2.4570351352126023,2.4570351352126023,2.473541957149284,-0.016506821936681515,0.16545331356697482,1.6568843026132758,0.0,0.0,0.0,0.0,mixed_memory_response,backward,6,0.3422291266870471,0.3422291266870471,0.25110380112274683,0.7337300701223952,0.7442132953312318,0.3374083783480198,2.4570351352126023,2.7723449543415426,2.772399157914066,-5.420357252328145e-05,0.1352292118342605,1.0301072902632937,0.0,0.0,0.0,0.0,mixed_memory_response,0.10995947543818609,0.030748519546589845,0.29885720076478206,0.18267450243779518,False,False,False,0.2817384814984999,True
